"subject" "activity" "signal" "domain" "variable" "variablemean"
"349" 1 "walking upstairs" "BodyAccMag" "time" "mean" -0.129927630735849
"350" 1 "walking upstairs" "BodyAccMag" "time" "standarddeviation" -0.324970929245283
"351" 1 "walking upstairs" "BodyAccX" "frequency" "mean" -0.404321784150943
"352" 1 "walking upstairs" "BodyAccX" "frequency" "standarddeviation" -0.337428188679245
"353" 1 "walking upstairs" "BodyAccX" "time" "mean" 0.255461689622641
"354" 1 "walking upstairs" "BodyAccX" "time" "standarddeviation" -0.35470802509434
"355" 1 "walking upstairs" "BodyAccY" "frequency" "mean" -0.190976720811321
"356" 1 "walking upstairs" "BodyAccY" "frequency" "standarddeviation" 0.0217695106566038
"357" 1 "walking upstairs" "BodyAccY" "time" "mean" -0.0239531492643396
"358" 1 "walking upstairs" "BodyAccY" "time" "standarddeviation" -0.00232026501698113
"359" 1 "walking upstairs" "BodyAccZ" "frequency" "mean" -0.433349702075472
"360" 1 "walking upstairs" "BodyAccZ" "frequency" "standarddeviation" 0.0859565543849057
"361" 1 "walking upstairs" "BodyAccZ" "time" "mean" -0.0973020020943396
"362" 1 "walking upstairs" "BodyAccZ" "time" "standarddeviation" -0.0194792388471698
"363" 1 "walking upstairs" "BodyGyroJerkMag" "frequency" "mean" -0.634665082075472
"364" 1 "walking upstairs" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.693930521509434
"365" 1 "walking upstairs" "BodyGyroJerkMag" "time" "mean" -0.59488286509434
"366" 1 "walking upstairs" "BodyGyroJerkMag" "time" "standarddeviation" -0.648553044339623
"367" 1 "walking upstairs" "BodyGyroJerkX" "time" "mean" -0.122232768011321
"368" 1 "walking upstairs" "BodyGyroJerkX" "time" "standarddeviation" -0.614786508490566
"369" 1 "walking upstairs" "BodyGyroJerkY" "time" "mean" -0.0421485884509434
"370" 1 "walking upstairs" "BodyGyroJerkY" "time" "standarddeviation" -0.601696656226415
"371" 1 "walking upstairs" "BodyGyroJerkZ" "time" "mean" -0.0407125527654717
"372" 1 "walking upstairs" "BodyGyroJerkZ" "time" "standarddeviation" -0.606332002264151
"373" 1 "walking upstairs" "BodyGyroMag" "frequency" "mean" -0.325961457396226
"374" 1 "walking upstairs" "BodyGyroMag" "frequency" "standarddeviation" -0.182985518264151
"375" 1 "walking upstairs" "BodyGyroMag" "time" "mean" -0.126735589969811
"376" 1 "walking upstairs" "BodyGyroMag" "time" "standarddeviation" -0.14861931805283
"377" 1 "walking upstairs" "BodyGyroX" "frequency" "mean" -0.492611667924528
"378" 1 "walking upstairs" "BodyGyroX" "frequency" "standarddeviation" -0.565892490754717
"379" 1 "walking upstairs" "BodyGyroX" "time" "mean" 0.050549379754717
"380" 1 "walking upstairs" "BodyGyroX" "time" "standarddeviation" -0.544871104528302
"381" 1 "walking upstairs" "BodyGyroY" "frequency" "mean" -0.319474609056604
"382" 1 "walking upstairs" "BodyGyroY" "frequency" "standarddeviation" 0.151538905566038
"383" 1 "walking upstairs" "BodyGyroY" "time" "mean" -0.166170015088679
"384" 1 "walking upstairs" "BodyGyroY" "time" "standarddeviation" 0.00410518379811321
"385" 1 "walking upstairs" "BodyGyroZ" "frequency" "mean" -0.453597213018868
"386" 1 "walking upstairs" "BodyGyroZ" "frequency" "standarddeviation" -0.57170784
"387" 1 "walking upstairs" "BodyGyroZ" "time" "mean" 0.0583595463981132
"388" 1 "walking upstairs" "BodyGyroZ" "time" "standarddeviation" -0.50716867490566
"389" 1 "walking upstairs" "GravityAccMag" "time" "mean" -0.129927630735849
"390" 1 "walking upstairs" "GravityAccMag" "time" "standarddeviation" -0.324970929245283
"391" 1 "walking upstairs" "GravityAccX" "time" "mean" 0.89335109754717
"392" 1 "walking upstairs" "GravityAccX" "time" "standarddeviation" -0.956367027924528
"393" 1 "walking upstairs" "GravityAccY" "time" "mean" -0.362153364339623
"394" 1 "walking upstairs" "GravityAccY" "time" "standarddeviation" -0.952849233207547
"395" 1 "walking upstairs" "GravityAccZ" "time" "mean" -0.075402939754717
"396" 1 "walking upstairs" "GravityAccZ" "time" "standarddeviation" -0.912379410377358
"397" 2 "laying" "BodyAccJerkMag" "frequency" "mean" -0.985374114791667
"398" 2 "laying" "BodyAccJerkMag" "frequency" "standarddeviation" -0.984568489166667
"399" 2 "laying" "BodyAccJerkMag" "time" "mean" -0.987741696041667
"400" 2 "laying" "BodyAccJerkMag" "time" "standarddeviation" -0.98551807625
"401" 2 "laying" "BodyAccJerkX" "frequency" "mean" -0.985813630833333
"402" 2 "laying" "BodyAccJerkX" "frequency" "standarddeviation" -0.987250255833333
"403" 2 "laying" "BodyAccJerkX" "time" "mean" 0.0825972511666667
"404" 2 "laying" "BodyAccJerkX" "time" "standarddeviation" -0.98587216875
"405" 2 "laying" "BodyAccJerkY" "frequency" "mean" -0.982768250416667
"406" 2 "laying" "BodyAccJerkY" "frequency" "standarddeviation" -0.984987392916667
"407" 2 "laying" "BodyAccJerkY" "time" "mean" 0.012254788451875
"408" 2 "laying" "BodyAccJerkY" "time" "standarddeviation" -0.98317254125
"409" 2 "laying" "BodyAccJerkZ" "frequency" "mean" -0.986197134583333
"410" 2 "laying" "BodyAccJerkZ" "frequency" "standarddeviation" -0.989345368541667
"411" 2 "laying" "BodyAccJerkZ" "time" "mean" -0.00180264895625
"412" 2 "laying" "BodyAccJerkZ" "time" "standarddeviation" -0.988442014375
"413" 2 "laying" "BodyAccMag" "frequency" "mean" -0.975110196458333
"414" 2 "laying" "BodyAccMag" "frequency" "standarddeviation" -0.975121387916667
"415" 2 "laying" "BodyAccMag" "time" "mean" -0.977435485208333
"416" 2 "laying" "BodyAccMag" "time" "standarddeviation" -0.972873912916667
"417" 2 "laying" "BodyAccX" "frequency" "mean" -0.976725059791667
"418" 2 "laying" "BodyAccX" "frequency" "standarddeviation" -0.973246482083333
"419" 2 "laying" "BodyAccX" "time" "mean" 0.281373403958333
"420" 2 "laying" "BodyAccX" "time" "standarddeviation" -0.974059464791667
"421" 2 "laying" "BodyAccY" "frequency" "mean" -0.979800877916667
"422" 2 "laying" "BodyAccY" "frequency" "standarddeviation" -0.981025105625
"423" 2 "laying" "BodyAccY" "time" "mean" -0.0181587397583333
"424" 2 "laying" "BodyAccY" "time" "standarddeviation" -0.98027739875
"425" 2 "laying" "BodyAccZ" "frequency" "mean" -0.984380981875
"426" 2 "laying" "BodyAccZ" "frequency" "standarddeviation" -0.984792185
"427" 2 "laying" "BodyAccZ" "time" "mean" -0.107245610416667
"428" 2 "laying" "BodyAccZ" "time" "standarddeviation" -0.984233296875
"429" 2 "laying" "BodyGyroJerkMag" "frequency" "mean" -0.990248702291667
"430" 2 "laying" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.989492660416667
"431" 2 "laying" "BodyGyroJerkMag" "time" "mean" -0.991767074166667
"432" 2 "laying" "BodyGyroJerkMag" "time" "standarddeviation" -0.989718095208333
"433" 2 "laying" "BodyGyroJerkX" "time" "mean" -0.101974134208333
"434" 2 "laying" "BodyGyroJerkX" "time" "standarddeviation" -0.993235849166667
"435" 2 "laying" "BodyGyroJerkY" "time" "mean" -0.0358590176083333
"436" 2 "laying" "BodyGyroJerkY" "time" "standarddeviation" -0.989567537916667
"437" 2 "laying" "BodyGyroJerkZ" "time" "mean" -0.0701783020833333
"438" 2 "laying" "BodyGyroJerkZ" "time" "standarddeviation" -0.98803582125
"439" 2 "laying" "BodyGyroMag" "frequency" "mean" -0.972112972708333
"440" 2 "laying" "BodyGyroMag" "frequency" "standarddeviation" -0.96109837875
"441" 2 "laying" "BodyGyroMag" "time" "mean" -0.950011569583333
"442" 2 "laying" "BodyGyroMag" "time" "standarddeviation" -0.961164053958333
"443" 2 "laying" "BodyGyroX" "frequency" "mean" -0.9864311425
"444" 2 "laying" "BodyGyroX" "frequency" "standarddeviation" -0.988860685833333
"445" 2 "laying" "BodyGyroX" "time" "mean" -0.01847660675
"446" 2 "laying" "BodyGyroX" "time" "standarddeviation" -0.988275232916667
"447" 2 "laying" "BodyGyroY" "frequency" "mean" -0.983321635416667
"448" 2 "laying" "BodyGyroY" "frequency" "standarddeviation" -0.981910616458333
"449" 2 "laying" "BodyGyroY" "time" "mean" -0.111800824583333
"450" 2 "laying" "BodyGyroY" "time" "standarddeviation" -0.982291608958333
"451" 2 "laying" "BodyGyroZ" "frequency" "mean" -0.9626718875
"452" 2 "laying" "BodyGyroZ" "frequency" "standarddeviation" -0.963174222291667
"453" 2 "laying" "BodyGyroZ" "time" "mean" 0.144882846104167
"454" 2 "laying" "BodyGyroZ" "time" "standarddeviation" -0.960306560416667
"455" 2 "laying" "GravityAccMag" "time" "mean" -0.977435485208333
"456" 2 "laying" "GravityAccMag" "time" "standarddeviation" -0.972873912916667
"457" 2 "laying" "GravityAccX" "time" "mean" -0.509754238125
"458" 2 "laying" "GravityAccX" "time" "standarddeviation" -0.959014441458333
"459" 2 "laying" "GravityAccY" "time" "mean" 0.752536639375
"460" 2 "laying" "GravityAccY" "time" "standarddeviation" -0.988211865208333
"461" 2 "laying" "GravityAccZ" "time" "mean" 0.646834879583333
"462" 2 "laying" "GravityAccZ" "time" "standarddeviation" -0.984230418125
"463" 2 "sitting" "BodyAccJerkMag" "frequency" "mean" -0.983874698913043
"464" 2 "sitting" "BodyAccJerkMag" "frequency" "standarddeviation" -0.984124185869565
"465" 2 "sitting" "BodyAccJerkMag" "time" "mean" -0.986774713043478
"466" 2 "sitting" "BodyAccJerkMag" "time" "standarddeviation" -0.984475868043478
"467" 2 "sitting" "BodyAccJerkX" "frequency" "mean" -0.987848793695652
"468" 2 "sitting" "BodyAccJerkX" "frequency" "standarddeviation" -0.989459107391304
"469" 2 "sitting" "BodyAccJerkX" "time" "mean" 0.0722564387173913
"470" 2 "sitting" "BodyAccJerkX" "time" "standarddeviation" -0.988055854130435
"471" 2 "sitting" "BodyAccJerkY" "frequency" "mean" -0.977139702826087
"472" 2 "sitting" "BodyAccJerkY" "frequency" "standarddeviation" -0.980804228478261
"473" 2 "sitting" "BodyAccJerkY" "time" "mean" 0.0116954511323913
"474" 2 "sitting" "BodyAccJerkY" "time" "standarddeviation" -0.977983955434783
"475" 2 "sitting" "BodyAccJerkZ" "frequency" "mean" -0.985129050217391
"476" 2 "sitting" "BodyAccJerkZ" "frequency" "standarddeviation" -0.988570804130435
"477" 2 "sitting" "BodyAccJerkZ" "time" "mean" 0.00760546929869565
"478" 2 "sitting" "BodyAccJerkZ" "time" "standarddeviation" -0.98751821173913
"479" 2 "sitting" "BodyAccMag" "frequency" "mean" -0.96127374826087
"480" 2 "sitting" "BodyAccMag" "frequency" "standarddeviation" -0.955575602173913
"481" 2 "sitting" "BodyAccMag" "time" "mean" -0.967893623913043
"482" 2 "sitting" "BodyAccMag" "time" "standarddeviation" -0.953081444130435
"483" 2 "sitting" "BodyAccX" "frequency" "mean" -0.985803840652174
"484" 2 "sitting" "BodyAccX" "frequency" "standarddeviation" -0.98736209
"485" 2 "sitting" "BodyAccX" "time" "mean" 0.27708735173913
"486" 2 "sitting" "BodyAccX" "time" "standarddeviation" -0.986822279565217
"487" 2 "sitting" "BodyAccY" "frequency" "mean" -0.957343498478261
"488" 2 "sitting" "BodyAccY" "frequency" "standarddeviation" -0.950073754130435
"489" 2 "sitting" "BodyAccY" "time" "mean" -0.0156879937282609
"490" 2 "sitting" "BodyAccY" "time" "standarddeviation" -0.950704499130435
"491" 2 "sitting" "BodyAccZ" "frequency" "mean" -0.970162172608696
"492" 2 "sitting" "BodyAccZ" "frequency" "standarddeviation" -0.956862864130435
"493" 2 "sitting" "BodyAccZ" "time" "mean" -0.109218272456522
"494" 2 "sitting" "BodyAccZ" "time" "standarddeviation" -0.95982817173913
"495" 2 "sitting" "BodyGyroJerkMag" "frequency" "mean" -0.989861950869565
"496" 2 "sitting" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.989632908913043
"497" 2 "sitting" "BodyGyroJerkMag" "time" "mean" -0.991081493913043
"498" 2 "sitting" "BodyGyroJerkMag" "time" "standarddeviation" -0.989594919565217
"499" 2 "sitting" "BodyGyroJerkX" "time" "mean" -0.0936328412826087
"500" 2 "sitting" "BodyGyroJerkX" "time" "standarddeviation" -0.989709023043478
"501" 2 "sitting" "BodyGyroJerkY" "time" "mean" -0.0415602029130435
"502" 2 "sitting" "BodyGyroJerkY" "time" "standarddeviation" -0.990889614782609
"503" 2 "sitting" "BodyGyroJerkZ" "time" "mean" -0.04358509665
"504" 2 "sitting" "BodyGyroJerkZ" "time" "standarddeviation" -0.985542325652174
"505" 2 "sitting" "BodyGyroMag" "frequency" "mean" -0.971840596086956
"506" 2 "sitting" "BodyGyroMag" "frequency" "standarddeviation" -0.961385745217391
"507" 2 "sitting" "BodyGyroMag" "time" "mean" -0.946035087173913
"508" 2 "sitting" "BodyGyroMag" "time" "standarddeviation" -0.961313624130435
"509" 2 "sitting" "BodyGyroX" "frequency" "mean" -0.982621389565217
"510" 2 "sitting" "BodyGyroX" "frequency" "standarddeviation" -0.986808501521739
"511" 2 "sitting" "BodyGyroX" "time" "mean" -0.0454706620434783
"512" 2 "sitting" "BodyGyroX" "time" "standarddeviation" -0.985742027826087
"513" 2 "sitting" "BodyGyroY" "frequency" "mean" -0.982100923695652
"514" 2 "sitting" "BodyGyroY" "frequency" "standarddeviation" -0.977356188695652
"515" 2 "sitting" "BodyGyroY" "time" "mean" -0.0599286797043478
"516" 2 "sitting" "BodyGyroY" "time" "standarddeviation" -0.978919526956522
"517" 2 "sitting" "BodyGyroZ" "frequency" "mean" -0.959814822391304
"518" 2 "sitting" "BodyGyroZ" "frequency" "standarddeviation" -0.963522659782609
"519" 2 "sitting" "BodyGyroZ" "time" "mean" 0.0412277462173913
"520" 2 "sitting" "BodyGyroZ" "time" "standarddeviation" -0.959803708695652
"521" 2 "sitting" "GravityAccMag" "time" "mean" -0.967893623913043
"522" 2 "sitting" "GravityAccMag" "time" "standarddeviation" -0.953081444130435
"523" 2 "sitting" "GravityAccX" "time" "mean" 0.940477273043478
"524" 2 "sitting" "GravityAccX" "time" "standarddeviation" -0.979988760869565
"525" 2 "sitting" "GravityAccY" "time" "mean" -0.105630024498783
"526" 2 "sitting" "GravityAccY" "time" "standarddeviation" -0.956750273043478
"527" 2 "sitting" "GravityAccZ" "time" "mean" 0.19872676876087
"528" 2 "sitting" "GravityAccZ" "time" "standarddeviation" -0.954415873043478
"529" 2 "standing" "BodyAccJerkMag" "frequency" "mean" -0.977065295555556
"530" 2 "standing" "BodyAccJerkMag" "frequency" "standarddeviation" -0.97516046
"531" 2 "standing" "BodyAccJerkMag" "time" "mean" -0.980489077407407
"532" 2 "standing" "BodyAccJerkMag" "time" "standarddeviation" -0.976675280185185
"533" 2 "standing" "BodyAccJerkX" "frequency" "mean" -0.980973241666667
"534" 2 "standing" "BodyAccJerkX" "frequency" "standarddeviation" -0.983007923703704
"535" 2 "standing" "BodyAccJerkX" "time" "mean" 0.0747588597592593
"536" 2 "standing" "BodyAccJerkX" "time" "standarddeviation" -0.981085715555556
"537" 2 "standing" "BodyAccJerkY" "frequency" "mean" -0.970851337962963
"538" 2 "standing" "BodyAccJerkY" "frequency" "standarddeviation" -0.973520241111111
"539" 2 "standing" "BodyAccJerkY" "time" "mean" 0.0103291774794444
"540" 2 "standing" "BodyAccJerkY" "time" "standarddeviation" -0.97105943962963
"541" 2 "standing" "BodyAccJerkZ" "frequency" "mean" -0.979775152037037
"542" 2 "standing" "BodyAccJerkZ" "frequency" "standarddeviation" -0.984599905185185
"543" 2 "standing" "BodyAccJerkZ" "time" "mean" -0.00837158846722222
"544" 2 "standing" "BodyAccJerkZ" "time" "standarddeviation" -0.982841446481482
"545" 2 "standing" "BodyAccMag" "frequency" "mean" -0.964052166481482
"546" 2 "standing" "BodyAccMag" "frequency" "standarddeviation" -0.960519381481482
"547" 2 "standing" "BodyAccMag" "time" "mean" -0.965875181296296
"548" 2 "standing" "BodyAccMag" "time" "standarddeviation" -0.957874965
"549" 2 "standing" "BodyAccX" "frequency" "mean" -0.983946739814815
"550" 2 "standing" "BodyAccX" "frequency" "standarddeviation" -0.989056469814815
"551" 2 "standing" "BodyAccX" "time" "mean" 0.277911472222222
"552" 2 "standing" "BodyAccX" "time" "standarddeviation" -0.987271889259259
"553" 2 "standing" "BodyAccY" "frequency" "mean" -0.959871697407407
"554" 2 "standing" "BodyAccY" "frequency" "standarddeviation" -0.957908842222222
"555" 2 "standing" "BodyAccY" "time" "mean" -0.0184208270166667
"556" 2 "standing" "BodyAccY" "time" "standarddeviation" -0.957304989259259
"557" 2 "standing" "BodyAccZ" "frequency" "mean" -0.962471195740741
"558" 2 "standing" "BodyAccZ" "frequency" "standarddeviation" -0.946433583518518
"559" 2 "standing" "BodyAccZ" "time" "mean" -0.105908536055556
"560" 2 "standing" "BodyAccZ" "time" "standarddeviation" -0.949741851296296
"561" 2 "standing" "BodyGyroJerkMag" "frequency" "mean" -0.977849827407407
"562" 2 "standing" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.977754298148148
"563" 2 "standing" "BodyGyroJerkMag" "time" "mean" -0.983951904259259
"564" 2 "standing" "BodyGyroJerkMag" "time" "standarddeviation" -0.977204427777778
"565" 2 "standing" "BodyGyroJerkX" "time" "mean" -0.105562157888889
"566" 2 "standing" "BodyGyroJerkX" "time" "standarddeviation" -0.979324000740741
"567" 2 "standing" "BodyGyroJerkY" "time" "mean" -0.042241953537037
"568" 2 "standing" "BodyGyroJerkY" "time" "standarddeviation" -0.983447258518519
"569" 2 "standing" "BodyGyroJerkZ" "time" "mean" -0.0546539479425926
"570" 2 "standing" "BodyGyroJerkZ" "time" "standarddeviation" -0.973610118333333
"571" 2 "standing" "BodyGyroMag" "frequency" "mean" -0.961775904814815
"572" 2 "standing" "BodyGyroMag" "frequency" "standarddeviation" -0.956788725740741
"573" 2 "standing" "BodyGyroMag" "time" "mean" -0.963466341851852
"574" 2 "standing" "BodyGyroMag" "time" "standarddeviation" -0.95394338037037
"575" 2 "standing" "BodyGyroX" "frequency" "mean" -0.967037112037037
"576" 2 "standing" "BodyGyroX" "frequency" "standarddeviation" -0.97498812462963
"577" 2 "standing" "BodyGyroX" "time" "mean" -0.0238623875712963
"578" 2 "standing" "BodyGyroX" "time" "standarddeviation" -0.972998629814815
"579" 2 "standing" "BodyGyroY" "frequency" "mean" -0.972576152962963
"580" 2 "standing" "BodyGyroY" "frequency" "standarddeviation" -0.97103605037037
"581" 2 "standing" "BodyGyroY" "time" "mean" -0.0820396577592593
"582" 2 "standing" "BodyGyroY" "time" "standarddeviation" -0.971441996481481
"583" 2 "standing" "BodyGyroZ" "frequency" "mean" -0.960627696111111
"584" 2 "standing" "BodyGyroZ" "frequency" "standarddeviation" -0.969754295740741
"585" 2 "standing" "BodyGyroZ" "time" "mean" 0.0878351695481481
"586" 2 "standing" "BodyGyroZ" "time" "standarddeviation" -0.964856701851852
"587" 2 "standing" "GravityAccMag" "time" "mean" -0.965875181296296
"588" 2 "standing" "GravityAccMag" "time" "standarddeviation" -0.957874965
"589" 2 "standing" "GravityAccX" "time" "mean" 0.896928566851852
"590" 2 "standing" "GravityAccX" "time" "standarddeviation" -0.986685818703704
"591" 2 "standing" "GravityAccY" "time" "mean" -0.370062696851852
"592" 2 "standing" "GravityAccY" "time" "standarddeviation" -0.97419442037037
"593" 2 "standing" "GravityAccZ" "time" "mean" 0.129747161222222
"594" 2 "standing" "GravityAccZ" "time" "standarddeviation" -0.945927078703704
"595" 2 "walking" "BodyAccJerkMag" "frequency" "mean" -0.169064352813559
"596" 2 "walking" "BodyAccJerkMag" "frequency" "standarddeviation" -0.164091969449153
"597" 2 "walking" "BodyAccJerkMag" "time" "mean" -0.281424153881356
"598" 2 "walking" "BodyAccJerkMag" "time" "standarddeviation" -0.164150985127119
"599" 2 "walking" "BodyAccJerkX" "frequency" "mean" -0.304615322881356
"600" 2 "walking" "BodyAccJerkX" "frequency" "standarddeviation" -0.31431306340678
"601" 2 "walking" "BodyAccJerkX" "time" "mean" 0.0618080696279661
"602" 2 "walking" "BodyAccJerkX" "time" "standarddeviation" -0.277530462620339
